beam_id,starttime,TEC_per_m2,dTEC_per_m2,pulse_code,integration_time
64016.0,2025-07-22T04:11:58.0,9.448236494529709e16,7.37614156770134e15,lp,1min
64016.0,2025-07-22T04:12:59.0,9.72950931161568e16,8.422858454044417e15,lp,1min
64016.0,2025-07-22T04:14:00.0,1.0305874386459131e17,8.072725666647672e15,lp,1min
64016.0,2025-07-22T04:15:01.0,1.0420776053363019e17,6.799900201874447e15,lp,1min
64016.0,2025-07-22T04:16:02.0,1.0901988599929408e17,7.089145574245828e15,lp,1min
64016.0,2025-07-22T04:17:03.0,1.390557272907705e16,1.812216667241588e15,lp,1min
64016.0,2025-07-22T04:18:08.0,1.1728282052028555e17,1.1845336494801948e16,lp,1min
64016.0,2025-07-22T04:19:09.0,7.167932966652295e16,1.9791702651096104e16,lp,1min
64016.0,2025-07-22T04:20:10.0,1.9332706407146452e16,1.2500742925410082e15,lp,1min
64016.0,2025-07-22T04:21:11.0,9.501061123132656e16,1.2686659264904954e16,lp,1min
64016.0,2025-07-22T04:22:12.0,1.0112261245549702e17,8.215295260553167e15,lp,1min
64016.0,2025-07-22T04:23:13.0,8.326422671711918e16,6.452175777920929e15,lp,1min
64016.0,2025-07-22T04:24:13.0,1.025009239027889e17,7.221689348485858e15,lp,1min
64016.0,2025-07-22T04:25:14.0,7.119459147260616e16,5.550139732416887e15,lp,1min
64016.0,2025-07-22T04:26:15.0,9.163270729941682e16,8.429421386367401e15,lp,1min
64016.0,2025-07-22T04:27:16.0,8.507303709811818e16,1.2531251975133168e16,lp,1min
64016.0,2025-07-22T04:28:17.0,1.0359089588777203e17,7.469902214286713e15,lp,1min
64016.0,2025-07-22T04:29:18.0,9.61092602671769e16,9.266605183125898e15,lp,1min
64016.0,2025-07-22T04:30:23.0,9.571548454174699e16,1.1142430263864138e17,lp,1min
64016.0,2025-07-22T04:31:24.0,1.0396278527349349e17,7.978717410568384e15,lp,1min
64016.0,2025-07-22T04:32:25.0,9.489648037662248e16,7.003763162348707e15,lp,1min
64016.0,2025-07-22T04:33:26.0,7.143530002798462e16,5.148422119619749e15,lp,1min
64016.0,2025-07-22T04:34:27.0,1.0745505559733218e17,7.542466729114431e15,lp,1min
64016.0,2025-07-22T04:35:28.0,9.842257388229461e16,7.580284129137032e15,lp,1min
64016.0,2025-07-22T04:36:33.0,1.0077969469598664e17,1.215249698399651e16,lp,1min
64016.0,2025-07-22T04:37:34.0,1.0534573718840328e17,7.07705130201159e15,lp,1min
64016.0,2025-07-22T04:38:35.0,1.0874150903828326e17,7.767022557144241e15,lp,1min
64016.0,2025-07-22T04:39:36.0,9.115645817943443e16,7.362456576989213e15,lp,1min
64016.0,2025-07-22T04:40:37.0,1.022449432461856e17,7.142888715139238e15,lp,1min
64016.0,2025-07-22T04:41:38.0,1.0661416394317827e17,7.442470383046516e15,lp,1min
64016.0,2025-07-22T04:42:44.0,1.0975906704265904e17,8.065473673769764e15,lp,1min
64016.0,2025-07-22T04:43:49.0,7.622540973880293e16,5.511785550150153e15,lp,1min
64016.0,2025-07-22T04:44:50.0,1.0546651328182538e17,7.891513298476166e15,lp,1min
64016.0,2025-07-22T04:45:51.0,7.600106429783096e16,6.801454151168562e15,lp,1min
64016.0,2025-07-22T04:46:52.0,1.1720172612670637e17,8.18784860408405e15,lp,1min
64016.0,2025-07-22T04:47:53.0,9.021228580014266e16,6.151885120145166e15,lp,1min
64016.0,2025-07-22T04:48:54.0,1.1508888561794498e17,7.138679048270016e15,lp,1min
64016.0,2025-07-22T04:49:59.0,8.080623526219058e16,6.056855425804471e15,lp,1min
64016.0,2025-07-22T04:51:00.0,1.0110663359408134e17,1.447887367926359e16,lp,1min
64016.0,2025-07-22T04:52:01.0,8.892165960642528e16,3.2141064763835148e16,lp,1min
64016.0,2025-07-22T04:53:02.0,9.634931786708347e16,7.418684174077537e15,lp,1min
64016.0,2025-07-22T04:54:03.0,7.987396914520309e16,5.5943927216617e15,lp,1min
64016.0,2025-07-22T04:55:04.0,1.1711799916800205e17,7.127410557555111e15,lp,1min
64016.0,2025-07-22T04:56:09.0,1.0159377743274027e17,8.339828398880548e15,lp,1min
64016.0,2025-07-22T04:57:10.0,8.500414941966464e16,6.468546216710118e15,lp,1min
64016.0,2025-07-22T04:58:11.0,9.90388932715911e16,7.447182935979369e15,lp,1min
64016.0,2025-07-22T04:59:12.0,7.746325856459051e16,8.050180755440199e15,lp,1min
64016.0,2025-07-22T05:00:13.0,1.2428206529491043e17,8.740121414469566e15,lp,1min
64016.0,2025-07-22T05:01:14.0,9.133998767219986e16,6.507311408238756e15,lp,1min
64016.0,2025-07-22T05:02:19.0,1.095023479119875e17,7.455186700303555e15,lp,1min
64016.0,2025-07-22T05:03:20.0,9.148898593473904e16,6.23418497914615e15,lp,1min
64016.0,2025-07-22T05:04:21.0,1.023339388835137e17,7.271791039239742e15,lp,1min
64016.0,2025-07-22T05:05:22.0,1.0514665910863923e17,2.4048757872173704e16,lp,1min
64016.0,2025-07-22T05:06:23.0,1.0833848101515523e17,1.0183743023641386e16,lp,1min
64016.0,2025-07-22T05:07:24.0,1.2776517201751906e17,3.304575522502726e16,lp,1min
64016.0,2025-07-22T05:08:29.0,9.920453405888126e16,7.043261209467741e15,lp,1min
64016.0,2025-07-22T05:09:30.0,1.03390705946013e17,7.280757484634026e15,lp,1min
64016.0,2025-07-22T05:10:31.0,9.576424141807402e16,7.231156139521607e15,lp,1min
64016.0,2025-07-22T05:11:32.0,1.1768581670643037e17,1.0246887927382746e16,lp,1min
64016.0,2025-07-22T05:12:33.0,1.0176856594647144e17,5.927857965125576e15,lp,1min
64016.0,2025-07-22T05:13:34.0,1.067992853471834e17,7.318169628222977e15,lp,1min
64016.0,2025-07-22T05:14:34.0,1.1295792808486414e17,8.77842677336465e15,lp,1min
64016.0,2025-07-22T05:15:35.0,1.0581701293221315e17,7.62772875471367e15,lp,1min
64016.0,2025-07-22T05:16:36.0,1.0985253700986072e17,7.554503357390665e15,lp,1min
64016.0,2025-07-22T05:17:37.0,1.0884333856096533e17,7.25562822091833e15,lp,1min
64016.0,2025-07-22T05:18:38.0,1.016691991566748e17,1.4024978030095416e16,lp,1min
64016.0,2025-07-22T05:19:39.0,1.0908189000296824e17,6.606002536995999e15,lp,1min
64016.0,2025-07-22T05:20:44.0,1.1402761834179803e17,7.546982340122342e15,lp,1min
64016.0,2025-07-22T05:21:45.0,1.071231134462339e17,7.227963383348593e15,lp,1min
64016.0,2025-07-22T05:22:46.0,1.0839510076682309e17,8.137009857813562e15,lp,1min
64016.0,2025-07-22T05:23:47.0,1.016155214688314e17,7.304512559807564e15,lp,1min
64016.0,2025-07-22T05:24:48.0,1.0640993240640178e17,7.212606612367534e15,lp,1min
64016.0,2025-07-22T05:25:49.0,1.0517026325904112e17,6.984545113353525e15,lp,1min
64016.0,2025-07-22T05:26:54.0,9.544987837879563e16,8.664982344038e15,lp,1min
64016.0,2025-07-22T05:27:55.0,1.3440275671716874e16,7.273542225941195e14,lp,1min
64016.0,2025-07-22T05:28:56.0,1.119027405330531e17,7.1325467937832e15,lp,1min
64016.0,2025-07-22T05:29:57.0,8.789072186606379e16,5.961959049271228e15,lp,1min
64016.0,2025-07-22T05:30:58.0,9.9443591324449e16,7.044872927352972e15,lp,1min
64016.0,2025-07-22T05:31:59.0,1.1396789525113784e17,1.4031406705245742e16,lp,1min
64016.0,2025-07-22T05:32:59.0,1.0526728592454618e17,7.546618353708611e15,lp,1min
64016.0,2025-07-22T05:34:00.0,1.069156657529185e17,6.928240856311025e15,lp,1min
64016.0,2025-07-22T05:35:01.0,1.434858392787037e16,1.160684477268447e15,lp,1min
64016.0,2025-07-22T05:36:02.0,1.1977174947095778e17,9.159467481727806e15,lp,1min
64016.0,2025-07-22T05:37:03.0,1.0825623481893944e17,7.288173180479211e15,lp,1min
64016.0,2025-07-22T05:38:04.0,1.0896031109244064e17,7.090818369112051e15,lp,1min
64016.0,2025-07-22T05:39:09.0,1.1214235755078318e17,7.837755683861981e15,lp,1min
64016.0,2025-07-22T05:40:10.0,1.0898909581956482e17,7.688555456407822e15,lp,1min
64016.0,2025-07-22T05:41:11.0,1.1350702177288656e17,7.628252494598563e15,lp,1min
64016.0,2025-07-22T05:42:12.0,1.0215641100879728e17,3.1636371341277894e17,lp,1min
64016.0,2025-07-22T05:43:13.0,1.2323079193246085e17,7.883962551951537e15,lp,1min
64016.0,2025-07-22T05:44:14.0,1.1643467673439294e17,7.36990438178914e15,lp,1min
64016.0,2025-07-22T05:45:19.0,9.941000583643227e16,6.857880799101166e15,lp,1min
64016.0,2025-07-22T05:46:20.0,1.0647079881305e17,7.204942873854991e15,lp,1min
64016.0,2025-07-22T05:47:21.0,6.520828603533001e16,4.2981755677071035e15,lp,1min
64016.0,2025-07-22T05:48:22.0,1.1257420397479989e17,7.35682919369551e15,lp,1min
64016.0,2025-07-22T05:49:23.0,1.2218024890515365e17,2.67926924584643e17,lp,1min
64016.0,2025-07-22T05:50:24.0,1.134640771303929e17,7.527743560333221e15,lp,1min
64016.0,2025-07-22T05:51:30.0,1.083043367489494e17,6.596097962960997e15,lp,1min
64016.0,2025-07-22T05:52:35.0,1.1356542278977837e17,7.289226102962209e15,lp,1min
64016.0,2025-07-22T05:53:36.0,1.1137747597000008e17,7.357212602206801e15,lp,1min
64016.0,2025-07-22T05:54:37.0,1.0382054622241803e17,6.969783845945141e15,lp,1min
64016.0,2025-07-22T05:55:38.0,1.041716523938442e17,6.900753425662578e15,lp,1min
64016.0,2025-07-22T05:56:39.0,1.0038617451880912e17,7.18975044316785e15,lp,1min
64016.0,2025-07-22T05:57:40.0,8.363763317666003e16,5.712952214069638e15,lp,1min
64016.0,2025-07-22T05:58:45.0,1.0937980596018174e17,7.093622709489455e15,lp,1min
64016.0,2025-07-22T05:59:46.0,7.659560423020405e16,1.7704496876492314e16,lp,1min
64157.0,2025-07-22T04:03:42.0,7.197102967107403e16,1.1601866449680762e16,lp,1min
64157.0,2025-07-22T04:04:43.0,8.265926956043867e16,2.7501083235296696e16,lp,1min
64157.0,2025-07-22T04:05:48.0,8.549081624570024e16,9.810988280677782e15,lp,1min
64157.0,2025-07-22T04:06:49.0,8.211248193289491e16,9.658051123688456e15,lp,1min
64157.0,2025-07-22T04:07:50.0,1.1731783320610466e17,1.2190016745946912e16,lp,1min
64157.0,2025-07-22T04:08:51.0,7.458190706383694e16,9.510779830034982e15,lp,1min
64157.0,2025-07-22T04:09:52.0,7.49498210904022e16,9.353417619146972e15,lp,1min
64157.0,2025-07-22T04:10:53.0,8.556089956702006e16,8.959170799371877e15,lp,1min
64157.0,2025-07-22T04:11:58.0,7.974812735017635e16,1.509982414397889e16,lp,1min
64157.0,2025-07-22T04:12:59.0,9.317917457616371e16,1.975865559523094e16,lp,1min
64157.0,2025-07-22T04:14:00.0,7.606845755290072e16,9.240419750139478e15,lp,1min
64157.0,2025-07-22T04:15:01.0,9.294579711031165e16,1.762945510681432e17,lp,1min
64157.0,2025-07-22T04:16:02.0,9.61033516614465e16,1.1340521795122278e16,lp,1min
64157.0,2025-07-22T04:17:03.0,7.943341482495854e16,9.623958036949518e15,lp,1min
64157.0,2025-07-22T04:18:08.0,8.552255289074507e16,9.483169705489472e15,lp,1min
64157.0,2025-07-22T04:19:09.0,7.751878578922762e16,8.482349438151038e15,lp,1min
64157.0,2025-07-22T04:20:10.0,8.670427878512272e16,1.8672186313141972e16,lp,1min
64157.0,2025-07-22T04:21:11.0,7.374570262755926e16,9.033428815538782e15,lp,1min
64157.0,2025-07-22T04:22:12.0,8.44618389989055e16,9.992973163780734e15,lp,1min
64157.0,2025-07-22T04:23:13.0,7.287104420144693e16,7.369173610857016e15,lp,1min
64157.0,2025-07-22T04:24:13.0,8.785406486884795e16,1.0986836724801434e16,lp,1min
64157.0,2025-07-22T04:25:14.0,8.78261174481926e16,9.311423175057256e15,lp,1min
64157.0,2025-07-22T04:26:15.0,8.172967511817485e16,1.2927770203226128e16,lp,1min
64157.0,2025-07-22T04:27:16.0,9.371392583299106e16,1.081226673869308e16,lp,1min
64157.0,2025-07-22T04:28:17.0,8.440094550871048e16,8.911378547887481e15,lp,1min
64157.0,2025-07-22T04:29:18.0,9.295625112489043e16,9.858973396114634e15,lp,1min
64157.0,2025-07-22T04:30:23.0,7.53379348202897e16,9.45356000275761e15,lp,1min
64157.0,2025-07-22T04:31:24.0,1.0834863961899402e17,9.822477171566434e15,lp,1min
64157.0,2025-07-22T04:32:25.0,8.940842003397712e16,1.3220403908320164e16,lp,1min
64157.0,2025-07-22T04:33:26.0,9.589600980677493e16,1.4629182165992966e16,lp,1min
64157.0,2025-07-22T04:34:27.0,8.4615004126637e16,8.39199557683927e15,lp,1min
64157.0,2025-07-22T04:35:28.0,8.142170242885045e16,2.457955597372547e16,lp,1min
64157.0,2025-07-22T04:36:33.0,8.640409479489466e16,1.099509609083003e16,lp,1min
64157.0,2025-07-22T04:37:34.0,8.426138687739474e16,1.0512009723720278e16,lp,1min
64157.0,2025-07-22T04:38:35.0,9.673573596004269e16,1.2958602903169102e16,lp,1min
64157.0,2025-07-22T04:39:36.0,7.707546347636448e16,9.930257969857664e15,lp,1min
64157.0,2025-07-22T04:40:37.0,8.352980777051162e16,1.524314981590423e16,lp,1min
64157.0,2025-07-22T04:41:38.0,7.648692211253579e16,1.3183018025651834e17,lp,1min
64157.0,2025-07-22T04:42:44.0,7.620304716157686e16,8.929098108351484e15,lp,1min
64157.0,2025-07-22T04:43:49.0,8.920594535813941e16,9.739160774038812e15,lp,1min
64157.0,2025-07-22T04:44:50.0,1.0349216589825934e17,9.877757485660258e15,lp,1min
64157.0,2025-07-22T04:45:51.0,9.16857574322198e16,9.116128381540646e15,lp,1min
64157.0,2025-07-22T04:46:52.0,9.502252384741179e16,1.0829805475270142e16,lp,1min
64157.0,2025-07-22T04:47:53.0,1.127891240909083e17,3.0845271768140796e16,lp,1min
64157.0,2025-07-22T04:48:54.0,8.032385573558234e16,2.006090786640562e16,lp,1min
64157.0,2025-07-22T04:49:59.0,9.462137182827678e16,8.710329401159199e15,lp,1min
64157.0,2025-07-22T04:51:00.0,8.281899107057557e16,1.1005565832736112e16,lp,1min
64157.0,2025-07-22T04:52:01.0,7.035946092485038e16,8.171201042201425e15,lp,1min
64157.0,2025-07-22T04:53:02.0,8.138910605791184e16,8.739941560562087e15,lp,1min
64157.0,2025-07-22T04:54:03.0,7.64191198540879e16,7.426775911670913e15,lp,1min
64157.0,2025-07-22T04:55:04.0,8.392202584382154e16,8.524372968187025e15,lp,1min
64157.0,2025-07-22T04:56:09.0,8.977550707519518e16,2.0189804574925996e16,lp,1min
64157.0,2025-07-22T04:57:10.0,6.870220716253948e16,8.946861631542403e15,lp,1min
64157.0,2025-07-22T04:58:11.0,9.216930200383018e16,1.1168954184256932e16,lp,1min
64157.0,2025-07-22T04:59:12.0,7.734287349274118e16,8.090348065339693e15,lp,1min
64157.0,2025-07-22T05:00:13.0,8.61855182164778e16,1.1515821088237862e16,lp,1min
64157.0,2025-07-22T05:01:14.0,8.07907298958114e16,8.179795559428967e15,lp,1min
64157.0,2025-07-22T05:02:19.0,8.902899368264456e16,9.553198497734844e15,lp,1min
64157.0,2025-07-22T05:03:20.0,9.159812545007912e16,2.0261700529277224e16,lp,1min
64157.0,2025-07-22T05:04:21.0,7.316570418140414e16,9.148347803075896e15,lp,1min
64157.0,2025-07-22T05:05:22.0,7.747412927567573e16,8.521129279222343e15,lp,1min
64157.0,2025-07-22T05:06:23.0,7.593053123861715e16,1.057414182520415e16,lp,1min
64157.0,2025-07-22T05:07:24.0,1.0043311041203648e17,6.12012968570543e15,lp,1min
64157.0,2025-07-22T05:08:29.0,7.934040583354885e16,9.2031056959555e15,lp,1min
64157.0,2025-07-22T05:09:30.0,8.55682596353597e16,1.3019461347952078e16,lp,1min
64157.0,2025-07-22T05:10:31.0,8.592518083018104e16,9.547378375647807e17,lp,1min
64157.0,2025-07-22T05:11:32.0,8.963047310473621e16,9.341665515027252e15,lp,1min
64157.0,2025-07-22T05:12:33.0,7.945020954515971e16,8.416143792566983e15,lp,1min
64157.0,2025-07-22T05:13:34.0,8.407940564928424e16,1.7003460296547804e16,lp,1min
64157.0,2025-07-22T05:14:34.0,8.973852845399475e16,9.482324870976938e15,lp,1min
64157.0,2025-07-22T05:15:35.0,8.822605255455376e16,9.107088334017966e15,lp,1min
64157.0,2025-07-22T05:16:36.0,9.53309750302412e16,1.4389789974928564e16,lp,1min
64157.0,2025-07-22T05:17:37.0,1.0781534617713971e17,1.0015973731789206e16,lp,1min
64157.0,2025-07-22T05:18:38.0,8.601073575200587e16,9.355211082979354e15,lp,1min
64157.0,2025-07-22T05:19:39.0,7.229858103902054e16,8.32495116092605e15,lp,1min
64157.0,2025-07-22T05:20:44.0,8.725922501006405e16,9.6772525695631e15,lp,1min
64157.0,2025-07-22T05:21:45.0,9.459694557273557e16,1.0159827414933002e16,lp,1min
64157.0,2025-07-22T05:22:46.0,1.0312884388890611e17,1.5096316777861706e16,lp,1min
64157.0,2025-07-22T05:23:47.0,8.541239599362269e16,8.331587091801586e15,lp,1min
64157.0,2025-07-22T05:24:48.0,8.818854570413355e16,9.533074099116972e15,lp,1min
64157.0,2025-07-22T05:25:49.0,9.309284309695368e16,8.611535667999304e15,lp,1min
64157.0,2025-07-22T05:26:54.0,7.514358247526835e16,1.0750007795621988e16,lp,1min
64157.0,2025-07-22T05:27:55.0,8.86861510536778e16,8.309962378962335e15,lp,1min
64157.0,2025-07-22T05:28:56.0,9.104087606773907e16,1.0420529330134418e16,lp,1min
64157.0,2025-07-22T05:29:57.0,8.907561741368446e16,1.0077603438172846e16,lp,1min
64157.0,2025-07-22T05:30:58.0,9.016755744696208e16,9.883061746405478e15,lp,1min
64157.0,2025-07-22T05:31:59.0,8.36901045672879e16,9.597838465553852e15,lp,1min
64157.0,2025-07-22T05:32:59.0,7.23275628002163e16,7.128823422524833e15,lp,1min
64157.0,2025-07-22T05:34:00.0,8.794858170524648e16,9.352332976968812e15,lp,1min
64157.0,2025-07-22T05:35:01.0,8.95381325848289e16,1.3621266213827166e16,lp,1min
64157.0,2025-07-22T05:36:02.0,1.0934109488688117e17,9.325315973049882e15,lp,1min
64157.0,2025-07-22T05:37:03.0,9.203065917013861e16,9.188676098712514e15,lp,1min
64157.0,2025-07-22T05:38:04.0,8.429756072569062e16,9.716728013794096e15,lp,1min
64157.0,2025-07-22T05:39:09.0,8.533334071401541e16,1.0913048570533322e16,lp,1min
64157.0,2025-07-22T05:40:10.0,1.2372207533803702e17,1.0050084830572354e16,lp,1min
64157.0,2025-07-22T05:41:11.0,8.074916365336954e16,8.25794278533305e15,lp,1min
64157.0,2025-07-22T05:42:12.0,9.256083231067789e16,1.1314297352084376e16,lp,1min
64157.0,2025-07-22T05:43:13.0,8.40528696887275e16,8.541262602329586e15,lp,1min
64157.0,2025-07-22T05:44:14.0,7.521613060807211e16,8.330047199122472e15,lp,1min
64157.0,2025-07-22T05:45:19.0,8.631052599138706e16,8.813066769465772e15,lp,1min
64157.0,2025-07-22T05:46:20.0,1.064985547400706e17,8.782061672634941e15,lp,1min
64157.0,2025-07-22T05:47:21.0,9.90646795855825e16,2.2948969099207704e16,lp,1min
64157.0,2025-07-22T05:48:22.0,7.434324295077246e16,9.880139497653488e15,lp,1min
64157.0,2025-07-22T05:49:23.0,1.0123936547127362e17,9.551840441917654e15,lp,1min
64157.0,2025-07-22T05:50:24.0,9.340414137481584e16,8.12212356013237e15,lp,1min
64157.0,2025-07-22T05:51:30.0,8.283401421874238e16,9.378414051852614e15,lp,1min
64157.0,2025-07-22T05:52:35.0,8.323724806732693e16,1.3882884251851516e16,lp,1min
64157.0,2025-07-22T05:53:36.0,9.636323974925366e16,9.569182370439284e15,lp,1min
64157.0,2025-07-22T05:54:37.0,8.149145980551869e16,9.086921844428134e15,lp,1min
64157.0,2025-07-22T05:55:38.0,8.644677096643272e16,9.007851643510054e15,lp,1min
64157.0,2025-07-22T05:56:39.0,8.655973391579971e16,8.633810892314962e15,lp,1min
64157.0,2025-07-22T05:57:40.0,7.682027470579878e16,8.245133200961402e15,lp,1min
64157.0,2025-07-22T05:58:45.0,8.89247926633774e16,9.338333027545312e15,lp,1min
64157.0,2025-07-22T05:59:46.0,6.945905418605611e16,2.615919764795689e16,lp,1min
64964.0,2025-07-22T04:03:42.0,9.778572488718718e16,8.452751593805346e15,lp,1min
64964.0,2025-07-22T04:04:43.0,1.0577468090494568e17,1.5276448685135082e17,lp,1min
64964.0,2025-07-22T04:05:48.0,1.0205921568380387e17,9.061302097592112e15,lp,1min
64964.0,2025-07-22T04:06:49.0,1.2183279405893904e17,9.281648363976624e15,lp,1min
64964.0,2025-07-22T04:07:50.0,8.898071156536349e16,6.884218390437638e15,lp,1min
64964.0,2025-07-22T04:08:51.0,1.0436320323634838e17,9.269997274739578e15,lp,1min
64964.0,2025-07-22T04:09:52.0,1.1039963556161155e17,1.9258806057560108e16,lp,1min
64964.0,2025-07-22T04:10:53.0,1.0063266363162789e17,8.306665330046834e15,lp,1min
64964.0,2025-07-22T04:11:58.0,9.506901201250142e16,7.994556948262766e15,lp,1min
64964.0,2025-07-22T04:12:59.0,1.0755907820730174e17,1.3974984957202518e16,lp,1min
64964.0,2025-07-22T04:14:00.0,9.52923641093517e16,1.0648470796389368e16,lp,1min
64964.0,2025-07-22T04:15:01.0,9.834503279270762e16,7.779090938153271e15,lp,1min
64964.0,2025-07-22T04:16:02.0,1.0296540399227418e17,7.942295865643315e15,lp,1min
64964.0,2025-07-22T04:17:03.0,1.0499566257646376e17,1.2539147309705914e16,lp,1min
64964.0,2025-07-22T04:18:08.0,9.461322300243258e16,7.587993299138394e15,lp,1min
64964.0,2025-07-22T04:19:09.0,7.94258197307921e16,5.67803253019423e15,lp,1min
64964.0,2025-07-22T04:20:10.0,1.2450298216261122e17,1.3096591947974572e16,lp,1min
64964.0,2025-07-22T04:21:11.0,1.2811868700438571e17,2.5734057055388144e16,lp,1min
64964.0,2025-07-22T04:22:12.0,9.322924082217042e16,7.414703795008303e15,lp,1min
64964.0,2025-07-22T04:23:13.0,7.989439684356213e16,7.186541848382606e15,lp,1min
64964.0,2025-07-22T04:24:13.0,1.0231881973733926e17,7.81736927011682e15,lp,1min
64964.0,2025-07-22T04:25:14.0,7.668870432257402e16,1.0335266510946444e16,lp,1min
64964.0,2025-07-22T04:26:15.0,1.0375166232199282e17,7.636065059838396e15,lp,1min
64964.0,2025-07-22T04:27:16.0,8.438718756149635e16,6.478865456637367e15,lp,1min
64964.0,2025-07-22T04:28:17.0,9.855759126007106e16,7.202414437572468e15,lp,1min
64964.0,2025-07-22T04:29:18.0,8.114039713227957e16,7.148110302413279e15,lp,1min
64964.0,2025-07-22T04:30:23.0,1.0161714632567189e17,7.848983545575159e15,lp,1min
64964.0,2025-07-22T04:31:24.0,1.1775044765190642e17,9.11675462553198e15,lp,1min
64964.0,2025-07-22T04:32:25.0,1.1391372996583022e17,7.289458102032005e16,lp,1min
64964.0,2025-07-22T04:33:26.0,9.405566965693128e16,7.672872475747116e15,lp,1min
64964.0,2025-07-22T04:34:27.0,9.169784734732614e16,7.901661305686869e15,lp,1min
64964.0,2025-07-22T04:35:28.0,8.980596177531632e16,8.863596710331227e15,lp,1min
64964.0,2025-07-22T04:36:33.0,1.0960006591316187e17,1.3422941102391058e16,lp,1min
64964.0,2025-07-22T04:37:34.0,1.0252521078115e17,6.797320333853517e15,lp,1min
64964.0,2025-07-22T04:38:35.0,1.1783474424698174e17,8.304270615571218e15,lp,1min
64964.0,2025-07-22T04:39:36.0,9.671721375521653e16,7.838826926234535e15,lp,1min
64964.0,2025-07-22T04:40:37.0,1.0121925625233723e17,7.67152791480007e15,lp,1min
64964.0,2025-07-22T04:41:38.0,1.096597491361823e17,8.644811667738987e15,lp,1min
64964.0,2025-07-22T04:42:44.0,9.315155770591974e16,7.838524019258294e15,lp,1min
64964.0,2025-07-22T04:43:49.0,7.287268445566787e16,5.666800951393315e15,lp,1min
64964.0,2025-07-22T04:44:50.0,9.788751809816973e16,1.3582894787767994e16,lp,1min
64964.0,2025-07-22T04:45:51.0,7.755680756052163e16,6.023988870694534e15,lp,1min
64964.0,2025-07-22T04:46:52.0,9.555691790666331e16,7.383073191153636e15,lp,1min
64964.0,2025-07-22T04:47:53.0,9.552847114442624e16,5.835174506254338e15,lp,1min
64964.0,2025-07-22T04:48:54.0,1.0657339491791213e17,7.411452683151354e15,lp,1min
64964.0,2025-07-22T04:49:59.0,9.946949777688898e16,6.994436408200571e15,lp,1min
64964.0,2025-07-22T04:51:00.0,8.695750451253819e16,7.13999986481461e15,lp,1min
64964.0,2025-07-22T04:52:01.0,6.553526745704242e16,5.429438732722505e15,lp,1min
64964.0,2025-07-22T04:53:02.0,1.0217794019830923e17,7.602968723175949e15,lp,1min
64964.0,2025-07-22T04:54:03.0,6.94130099222053e16,3.966597124632155e16,lp,1min
64964.0,2025-07-22T04:55:04.0,9.440251260421722e16,7.066332262329169e15,lp,1min
64964.0,2025-07-22T04:56:09.0,1.0080070461998771e17,7.473080298952623e15,lp,1min
64964.0,2025-07-22T04:57:10.0,8.676109051473758e16,6.751908717021467e15,lp,1min
64964.0,2025-07-22T04:58:11.0,9.958139492010643e16,7.738015432511702e15,lp,1min
64964.0,2025-07-22T04:59:12.0,9.240592700861787e16,6.639640836364757e15,lp,1min
64964.0,2025-07-22T05:00:13.0,1.09242293086383e17,7.720887987985654e15,lp,1min
64964.0,2025-07-22T05:01:14.0,7.920882755152013e16,5.516450239266061e15,lp,1min
64964.0,2025-07-22T05:02:19.0,1.0334699840066963e17,7.888988986937784e15,lp,1min
64964.0,2025-07-22T05:03:20.0,8.154403690899738e16,4.583219787539429e15,lp,1min
64964.0,2025-07-22T05:04:21.0,1.1907184637931547e17,2.7150310910509284e16,lp,1min
64964.0,2025-07-22T05:05:22.0,1.0668784957746091e17,7.101499404241089e15,lp,1min
64964.0,2025-07-22T05:06:23.0,1.1928920872030582e17,8.207628341659828e15,lp,1min
64964.0,2025-07-22T05:07:24.0,1.1078850046605571e17,7.325653750733093e15,lp,1min
64964.0,2025-07-22T05:08:29.0,1.0885815633149955e17,7.7247015372141e15,lp,1min
64964.0,2025-07-22T05:09:30.0,9.54193407926438e16,7.166499244065274e15,lp,1min
64964.0,2025-07-22T05:10:31.0,1.0328562246998437e17,7.64881745919611e15,lp,1min
64964.0,2025-07-22T05:11:32.0,1.151838248763075e17,8.108416608813644e15,lp,1min
64964.0,2025-07-22T05:12:33.0,1.129413338578829e17,7.663160951370111e15,lp,1min
64964.0,2025-07-22T05:13:34.0,1.1991009074287173e17,7.889181256239158e15,lp,1min
64964.0,2025-07-22T05:14:34.0,1.065045801689911e17,7.662628638228424e15,lp,1min
64964.0,2025-07-22T05:15:35.0,1.1844965975229587e17,8.096315434128162e15,lp,1min
64964.0,2025-07-22T05:16:36.0,1.0422830661578613e17,7.795827051397792e15,lp,1min
64964.0,2025-07-22T05:17:37.0,9.964785043909746e16,6.880015114016407e15,lp,1min
64964.0,2025-07-22T05:18:38.0,1.1600896037338082e17,8.008125142797878e15,lp,1min
64964.0,2025-07-22T05:19:39.0,1.0371168234777597e17,6.845235454005326e15,lp,1min
64964.0,2025-07-22T05:20:44.0,1.006914759611053e17,7.900628610428838e15,lp,1min
64964.0,2025-07-22T05:21:45.0,1.0997959098621883e17,7.780581385181152e15,lp,1min
64964.0,2025-07-22T05:22:46.0,8.830872696769464e16,7.042404454726085e15,lp,1min
64964.0,2025-07-22T05:23:47.0,1.0014032841540459e17,1.193346494286122e16,lp,1min
64964.0,2025-07-22T05:24:48.0,1.0930280861014349e17,7.805522072027285e15,lp,1min
